question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
True,121,0,66739,28560,5648,13,83,True,True,True,88,30,5648,0,62571,100,True,False,False,2,197,False,65,476,0,False,0,True,3.076923077,0.8881572,0.7268387,<p>Marking an object as serializable (with an interface) doesn t magically make that object serializable  <strong>it was serializable all along</strong>  it s just that now you expressed something that the system could have found on his own  so I see no real good reason for serialization being the way it is now.</p>,"-LRB- NN VBG DT NN IN JJ -LRB- IN DT NN -RRB- VBZ RB RB VB DT NN JJ , -LRB- JJ -RRB- PRP VBD JJ DT RB SYM JJ -RRB- , PRP VBZ RB IN RB PRP VBD NN WDT DT NN MD VB VBN IN PRP$ JJ , RB PRP VBP DT JJ JJ NN IN NN VBG DT NN PRP VBZ RB . NN",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,20,8237,0,False,0,False,0.0,0.4941885,0.32488823,System.out.format( Obj[Id:%d  Role:%s] \n   user.id  user.role);,"NN NFP NNP -LRB- NN : NN , NN : NN -RRB- CD    , NNP , NNP -RRB- :",no
True,1,0,2408,412,2671,2,100,True,True,True,102,1,2671,0,1418,0,True,False,False,2,91,False,18,190,0,False,0,False,0.0,0.79098755,0.79098755,Secure Class Loaders allow classes to be loaded only from those directories specified in Java s java.app.class.path property.,JJ NN NNS VBP NNS TO VB VBN RB IN DT NNS VBN IN NNP POS NNP NN .,yes
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,1008,5753,0,69793,70,True,True,True,2,202,False,18,583,0,False,8,True,5.555555556,0.7427449,0.621314,The list returned from <code>asList()</code> is backed by the original array.,DT NN VBD IN -LRB- NNP -LRB- -RRB- SYM NN -RRB- VBZ VBN IN DT JJ NN .,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,62,2611,2966,2493,20,True,True,False,2,162,False,33,251,0,True,0,False,0.0,0.2838558,0.1532518,map.put( id    1 ); map.put( name    rohan ); map.put( age    26 );,"NN -LRB- `` NN    , `` CD    -RRB- : NN -LRB- `` NN    , `` NNP    -RRB- : NN -LRB- `` NN    , `` CD    -RRB- :",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,0,127,5450,1,0,True,True,True,9,290,False,18,56,0,False,0,False,0.0,0.89353853,0.6743307,The LinkedHashMap class of the Collections framework is the Hashtable and LinkedList implementation of the Map interface.,DT NNP NN IN DT NNS NN VBZ DT NN CC NN NN IN DT NN NN .,yes
True,1902,0,223301,21103,4139,14,45,True,True,True,128,69,4138,0,49883,0,True,True,False,4,615,False,8,2778,0,False,0,False,0.0,0.373603,0.22246915,Demo on ideone.</a>)</p>,NN IN NN ADD -RRB- -RRB- . -RRB-,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,1195,4139,0,116700,99,True,True,True,1,229,False,43,696,0,False,0,False,2.325581395,0.7043193,0.23745503,23 + 96 = 119 --&gt; w 15 + 96 = 111 --&gt; o 18 + 96 = 114 --&gt; r 12 + 96 = 108 --&gt; l 4 + 96 = 100 --&gt; d </code></pre>,CD SYM CD SYM CD SYM : NN CD SYM CD SYM CD SYM : NNS CD SYM CD SYM CD SYM : NN CD SYM CD SYM CD SYM : NN CD SYM CD SYM CD SYM : NN GW NN -RRB-,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,3535,3058,2643,59486,0,True,True,True,1,1656,False,55,614,69,False,0,True,5.454545455,0.7628095,0.29996878,Scanner s = new Scanner(inputStream).useDelimiter(&quot;\\A&quot;);  String result = s.hasNext() ? s.next() : &quot;&quot;; </code></pre> </li> <li><p>Using <strong>Stream API</strong> (Java 8).,NN POS SYM JJ NN -LRB- NN -RRB- NNP -LRB- NN : SYM NN : -RRB- : NN NN SYM NN -LRB- -RRB- . NN -LRB- -RRB- : NN : NN : : ADD NN -RRB- ADD -RRB- -LRB- NN -RRB- VBG -LRB- JJ -RRB- NN NN : JJ -RRB- -LRB- NNP CD -RRB- .,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,61,4667,1028,2115,0,True,True,True,9,1309,False,38,6432,0,False,0,False,0.0,0.5376102,0.17205115,@Test public void linkedListSearch() throws Exception { Watch watch = new Watch(); List&lt;String&gt; linkedList = new LinkedList&lt;String&gt;(); linkedList.addAll(Arrays.asList(strings));,SYM NN JJ NN NNP -LRB- -RRB- VBZ NN -LRB- NN NN SYM JJ NNP -LRB- -RRB- : NNP : NNP : NN SYM JJ NNP : NNP : -LRB- -RRB- : ADD NNP NNS -RRB- -RRB- :,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,122,5523,173,23428,80,True,False,False,7,212,False,65,562,332,False,0,True,1.538461538,0.9016818,0.7864393,However  if your goal is performance  instead of LinkedList you should also consider using an ArrayBlockingQueue (if you can determine an upper bound on your queue size ahead of time  and can afford to allocate all the memory up front)  or this <a href= http://www.javaspecialists.eu/archive/Issue027.html  rel= noreferrer >CircularArrayList implementation</a>.,"RB , IN PRP$ NN VBZ NN , RB IN NN PRP MD RB VB VBG DT NNP NN -LRB- IN PRP MD VB DT JJ NN IN PRP$ NN NN RB IN NN , CC MD VB TO VB PDT DT NN IN NN -RRB- , CC DT -LRB- DT NN SYM `` ADD    NN `` NN    -RRB- NNP NN -RRB- NFP",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,21,976,0,False,0,False,4.761904762,0.8943708,0.7683288,<p>Object Serialization produces a stream with information about the Java classes for the objects which are being saved.,-LRB- NN NN NN VBZ DT NN IN NN IN DT NNP NNS IN DT NNS WDT VBP VBG VBN .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,41,4122,1416,14190,62,True,True,True,2,733,False,12,3555,0,False,0,False,0.0,0.67159307,0.5398113,That s the flexibility that is provided by Externalizable.</p> <p>,DT VBZ DT NN WDT VBZ VBN IN JJ NN -LRB- NN -RRB-,no
